行数	预测值			真实值
2665	食物			尼坤
2665	{'下图', '食物', '吖'}		{'尼坤', '快乐大本营'}
2666	wearefamily			与
2666	{'wearefamily', '家人', '相信'}		{'并肩', '与', '张翰'}
2667	尼康			315
2667	{'相机', '尼康', '黑点'}		{'晚会', '315'}
2668	中国			英菲尼迪
2668	{'车型', '英菲尼迪', '中国'}		{'英菲尼迪', '车展', '北京'}
2669	无奈			马航
2669	{'逼', '开放', '无奈'}		{'飞机', '马航', '失联'}
2670	调			我
2670	{'实在', '调', '颜色'}		{'不知', '我', '会'}
2671	汤唯			汤唯
2671	{'宣布', '汤唯', '晚秋'}		{'公布', '婚讯', '汤唯'}
2672	快点			美拍
2672	{'mv', '美拍', '快点'}		{'美拍'}
2673	编剧			黄金时代
2673	{'编剧', '汤唯', '执导'}		{'黄金时代'}
2674	教授			来自星星的你
2674	{'来自星星的你', '教授', '发现'}		{'来自星星的你'}
2675	遇难者			韩国
2675	{'人员', '韩国', '遇难者'}		{'客轮', '韩国', '沉没'}
2676	后援会			国民
2676	{'曹三丰', 'joe', '后援会'}		{'国民', '哥哥', '好'}
2677	片尾曲			爱情公寓
2677	{'irememberthe', '快来', '片尾曲'}		{'爱情公寓', '4'}
2678	基友			c罗
2678	{'皇马', '佩佩', '基友'}		{'不哭', 'c罗'}
2679	所在			身份证
2679	{'位', '所在', '代码'}		{'神秘', '的', '身份证'}
2680	展示			最强大脑
2680	{'do', '展示', '周杰伦'}		{'最强大脑'}
2681	每个			再见
2681	{'唯有', '每个', '充实'}		{'再见', '西班牙'}
2682	决定			我是歌手
2682	{'快乐', '决定', '的'}		{'我是歌手', '超级', '电视'}
2683	帮			音频
2683	{'头条', '老妖', '帮'}		{'音频', '怪物'}
2684	4p			来自星星的你
2684	{'花絮', '4p', '来源'}		{'来自星星的你'}
2685	不想			加油
2685	{'队友', '每个', '不想'}		{'加油', '吴亦凡'}
2686	流行			老子
2686	{'练', '流行', '现在'}		{'明天', '不', '老子'}
2687	医院			产妇
2687	{'后', '的', '医院'}		{'医护', '产妇', '丧命'}
2688	一定			白举纲
2688	{'一定', '送', '看'}		{'签动', '白举纲', '成都'}
2689	海报			权力
2689	{'海报', '弹', '第四季'}		{'游戏', '权力', '的'}
2690	食物			腊八节
2690	{'腊八', '提前', '食物'}		{'腊八节'}
2691	古装			最帅
2691	{'心中', '男神', '古装'}		{'男神', '古装', '最帅'}
2692	场			林允儿
2692	{'1p', '首尔', '场'}		{'林允儿'}
2693	前世			步步惊情
2693	{'前世', '带', '刘诗诗'}		{'步步惊情'}
2694	珍惜			天佑
2694	{'珍惜', '温暖', '面对'}		{'昆明', '天佑'}
2695	亚洲			马航
2695	{'亚洲', '进口额', '370'}		{'飞机', '马航', '失联'}
2696	主君			爱上
2696	{'128', '主君', '太阳'}		{'两个', '我', '爱上'}
2697	仁川			朴有天
2697	{'仁川', '朴有天', '赴'}		{'朴有天'}
2698	钟汉良			我
2698	{'导演', '女友', '钟汉良'}		{'早', '的', '我'}
2699	宇宙			鹿晗
2699	{'第一', '宇宙', '最最'}		{'鹿晗'}
2700	28			邓超
2700	{'28', '邓超', '35'}		{'邓超'}
2701	爸爸去哪儿			爸爸去哪儿
2701	{'只羊', '爸爸去哪儿', '的'}		{'爸爸去哪儿', '2'}
2702	从来			贝儿
2702	{'直接', '从来', 'cp'}		{'feynman', '贝儿'}
2703	拥抱			我是歌手
2703	{'拥抱', '杰锅', '品冠'}		{'我是歌手', '张杰'}
2704	帽子			吴世勋
2704	{'眼镜', '帽子', '这套'}		{'吴世勋'}
2705	一天			袁弘
2705	{'见到', '难忘', '一天'}		{'袁弘'}
2706	世界			lay
2706	{'世界', '好孩子', '认真'}		{'lay'}
2707	人心			杨幂
2707	{'白首', '满满的', '人心'}		{'刘恺威', '结婚', '杨幂'}
2708	惊喜			吴亦凡
2708	{'惊喜', '写', '吴亦凡'}		{'夏有', '乔木', '吴亦凡'}
2709	第十			亚洲
2709	{'不了', '第十', '我家'}		{'亚洲', '明星', '最丑'}
2710	刚刚			马航
2710	{'老师', '正是', '刚刚'}		{'马航', '失联', '航班'}
2711	拍戏			重返
2711	{'照顾', '拍戏', '鹿'}		{'重返', '20', '岁'}
2712	收			美拍
2712	{'后援会', '收', '陆毅'}		{'美拍'}
2713	就业			90
2713	{'问题', '的', '就业'}		{'后', '女', '90'}
2714	来不及			祈福
2714	{'回家', '突然', '来不及'}		{'马航', '祈福'}
2715	女王			我
2715	{'用图', '女王', '驾到'}		{'女王', '是', '我'}
2716	热门			林心如
2716	{'热门', '成', '爆'}		{'0127', '林心如', '生日快乐'}
2717	带上			金曲
2717	{'随机', '一位', '带上'}		{'林俊杰', '金曲', '歌王'}
2718	好多			杨幂
2718	{'点赞', '搜', '好多'}		{'刘恺威', '大婚', '杨幂'}
2719	讲			后会无期
2719	{'这部', '完整', '讲'}		{'后会无期'}
2720	电影			前任
2720	{'电影', '里', '爱情'}		{'功略', '前任'}
2721	吐			yif
2721	{'槽', '吐', '无需'}		{'yif', '加油'}
2722	梦			南京
2722	{'梦想', '梦', '青春'}		{'南京', '青奥会'}
2723	我家			李敏镐
2723	{'团结', '我家', '黑'}		{'李敏镐', '上', '春晚'}
2724	变形			变形
2724	{'变形', '提问', '计'}		{'变形', '计'}
2725	枪			梁静茹
2725	{'刚', '躺', '枪'}		{'躺', '梁静茹', '枪'}
2726	重庆			变形
2726	{'重庆', '男', '最潮'}		{'变形', '计'}
2727	不想			大
2727	{'k', 'c', '不想'}		{'k', '订婚', '大'}
2728	照片			微
2728	{'一对', '照片', '夫妇'}		{'微', '镜头'}
2729	叔叔			祈福
2729	{'华为', '认识', '叔叔'}		{'mh370', '祈福'}
2730	提问			爸爸
2730	{'勇敢', '睡觉', '提问'}		{'回来', '了', '爸爸'}
2731	搜寻			马航
2731	{'今日', '南', '搜寻'}		{'飞机', '马航', '失联'}
2732	称呼			吴镇宇
2732	{'sam', '称呼', '升级'}		{'吴镇宇', '费曼'}
2733	全世界			后会无期
2733	{'全世界', '后会无期', '承包'}		{'后会无期'}
2734	哥哥			吴亦凡
2734	{'系列', '的', '哥哥'}		{'吴亦凡'}
2735	花			郑嘉颖
2735	{'一年', '花', '撒花'}		{'生日快乐', '郑嘉颖', '815'}
2736	女孩子			最炫
2736	{'女孩子', '南方', '有个'}		{'最炫', '风', '文言'}
2737	饭			张碧晨
2737	{'两个', '私生', '饭'}		{'张碧晨', '撒谎'}
2738	来自星星的你			来自星星的你
2738	{'来自星星的你', '图集', '播出'}		{'来自星星的你'}
2739	鹿晗			鹿晗
2739	{'鹿晗', '抽奖', '心跳'}		{'鹿晗', '生日快乐', '0420'}
2740	持			祈福
2740	{'之心', '慈悲', '持'}		{'昆明', '祈福'}
2741	人手			李易峰
2741	{'人手', '粉', '抽'}		{'李易峰'}
2742	师尊			张智尧
2742	{'上线', '赶紧', '师尊'}		{'古剑奇谭', '张智尧'}
2743	晚安			赵丽颖
2743	{'散落', '上演', '晚安'}		{'赵丽颖'}
2744	好消息			少年
2744	{'激动人心', '好消息', '传媒'}		{'强', '少年', '中国'}
2745	幕后			冰桶挑战
2745	{'发出', '幕后', '不少'}		{'冰桶挑战'}
2746	不靠			一见
2746	{'不靠', '一半', '湖南台'}		{'一见', '不', '钟情'}
2747	医院			百年
2747	{'斗琳进', '惨', '医院'}		{'的', '百年', '新娘'}
2748	主题曲			一起
2748	{'张靓颖', '张杰', '主题曲'}		{'来看', '一起', '青奥会'}
2749	开启			吴世勋
2749	{'立马', '灿烈', '开启'}		{'吴世勋'}
2750	239			马航
2750	{'人', '370', '239'}		{'飞机', '马航', '失联'}
2751	真相			贝儿
2751	{'蛋糕', '真相', 'feynman'}		{'feynman', '贝儿'}
2752	mike			泰版
2752	{'浪漫满屋', '泰版', 'mike'}		{'浪漫满屋', '泰版'}
2753	呆萌			爸爸
2753	{'呆萌', '甜心', '感受'}		{'回来', '了', '爸爸'}
2754	庆祝			贝儿
2754	{'四张', '庆祝', '星期五'}		{'feynman', '贝儿'}
2755	态度			光荣
2755	{'态度', '中国好声音', '冠军'}		{'绽放', '光荣', '2014'}
2756	挺住			马伊琍
2756	{'打开', '牛奶', '挺住'}		{'请', '马伊琍', '坚强'}
2757	千			来自星星的你
2757	{'惊呆', '允', '千'}		{'来自星星的你', '16', '集'}
2758	感动			快乐大本营
2758	{'大本营', '感动', '十年'}		{'快乐大本营'}
2759	形容			吴亦凡
2759	{'眉眼', '形容', '小哥'}		{'吴亦凡'}
2760	踢			c罗
2760	{'踢', 'c罗', '心疼'}		{'不哭', 'c罗'}
2761	纳吉布			马航
2761	{'纳吉布', '总理', '宣布'}		{'飞机', '马航', '失事'}
2762	干嘛			东莞
2762	{'幕后', '干嘛', '钱'}		{'丐帮', '东莞'}
2763	短发			唐嫣
2763	{'有木有', '糖', '短发'}		{'唐嫣'}
2764	唯一			你
2764	{'保护', '送给', '唯一'}		{'是', '你', '我'}
2765	感受			黄子韬
2765	{'不到', '身上', '感受'}		{'黄子韬'}
2766	歌谣			都
2766	{'大赏', '140123', '歌谣'}		{'暻', '秀', '都'}
2767	太棒了			李娜
2767	{'太棒了', '对方', '娜姐'}		{'澳网', '李娜', '夺冠'}
2768	原谅			男神
2768	{'放荡不羁', '原谅', '一生'}		{'笑', '男神', '终于'}
2769	多变			音频
2769	{'唱歌', '好听', '多变'}		{'音频', '怪物'}
2770	撸			刘谦
2770	{'长条', 'w', '撸'}		{'xyif', '刘谦'}
2771	海浪			黄子韬
2771	{'黄子韬', '的', '海浪'}		{'黄子韬'}
2772	感谢			rain
2772	{'感谢', 'rain', '夺冠'}		{'rain'}
2773	好好			电视剧
2773	{'演出', '花千骨', '好好'}		{'花千骨', '电视剧'}
2774	第二季			不
2774	{'人', '星期天', '第二季'}		{'不', '的', '一样'}
2775	中国电信			马航
2775	{'中国电信', '证实', '一位'}		{'飞机', '马航', '失联'}
2776	儿子			奇怪
2776	{'真', '儿子', '一股'}		{'她', '奇怪', '的'}
2777	柯震东			柯震东
2777	{'柯震东', '的', '演员'}		{'柯震东', '房祖名', '吸毒'}
2778	加拿大			冰桶挑战
2778	{'来自', '加拿大', '冰桶挑战'}		{'冰桶挑战'}
2779	十年			张
2779	{'我是歌手', '时间', '十年'}		{'张', '杰出', '战'}
2780	银行			sulli
2780	{'1p', '彩排', '银行'}		{'崔雪莉', 'sulli'}
2781	费曼			国民
2781	{'的', '费曼', '吴妈'}		{'吴镇宇', '国民', '公公'}
2782	费曼			费曼
2782	{'拥有', '费曼', '爸爸'}		{'妈妈', '费曼'}
2783	艺术			武松
2783	{'国外', '严重', '艺术'}		{'武松', '杀嫂'}
2784	听说			黄奕
2784	{'听说', '黄奕', '女属'}		{'离婚', '黄奕', '提出'}
2785	86			莱昂纳多
2785	{'届', '86', '66'}		{'莱昂纳多', '奥斯卡'}
2786	的			不朽
2786	{'地方', '的', '年'}		{'名曲', '不朽', '之'}
2787	韩国			周杰伦
2787	{'韩国', '登上', '周杰伦'}		{'周杰伦'}
2788	颜值			白举纲
2788	{'疯', '小孩', '颜值'}		{'签动', '白举纲', '成都'}
2789	雷达			马航
2789	{'海事局', '雷达', '搜寻'}		{'飞机', '马航', '失联'}
2790	重返			重返
2790	{'重返', '哭', '哥哥'}		{'重返', '20', '岁'}
2791	道歉			金泰妍
2791	{'做错', '出来', '道歉'}		{'金泰妍'}
2792	陈翔			步步惊情
2792	{'橙', '陈翔', '扛'}		{'步步惊情'}
2793	心态			王乔
2793	{'应该', 'gem', '心态'}		{'邓紫棋', '王乔', '给'}
2794	调查			马航
2794	{'11', '上午', '调查'}		{'飞机', '马航', '失联'}
2795	感觉			萧振
2795	{'这种', '感觉', '发布'}		{'跳楼', '萧振', '高中学生'}
2796	扫黄			东莞
2796	{'扫黄', '东莞', '可知'}		{'东莞', '挺住'}
2797	妻子			妻子
2797	{'妻子', '秘密', '不舍'}		{'妻子', '秘密', '的'}
2798	t			权力
2798	{'t', '恤', '冰火'}		{'游戏', '权力', '的'}
2799	艺兴			张艺兴
2799	{'东海', '艺兴', '傻乎乎'}		{'张艺兴'}
2800	发言人			马航
2800	{'发言人', '11', '身份'}		{'飞机', '马航', '失联'}
2801	酒店			马
2801	{'酒店', '丽都', '守候'}		{'马', '失联', '航班'}
2802	刘海			秀智
2802	{'爆', '齐', '刘海'}		{'秀智'}
2803	记录器			搜寻
2803	{'记录器', '飞行', '黑匣子'}		{'马航', '370', '搜寻'}
2804	的			为
2804	{'没有', '的', '分享'}		{'何韵诗', '为', '正名'}
2805	半年			吴亦凡
2805	{'半年', 'logo', '出品'}		{'吴亦凡'}
2806	当时			十八岁
2806	{'当时', '这部', '追'}		{'天空', '十八岁', '的'}
2807	岁			鹿晗
2807	{'20', '岁', '的'}		{'重返', '鹿晗', '20'}
2808	冰桶挑战			冰桶挑战
2808	{'全民', '王力宏', '冰桶挑战'}		{'冰桶挑战'}
2809	金子			百年
2809	{'金子', '挺', '大长'}		{'的', '百年', '新娘'}
2810	睡			顾准
2810	{'擦', '官博君', '睡'}		{'neil', '在', '顾准'}
2811	歌曲			杉杉
2811	{'33', '高姗', '歌曲'}		{'来', '杉杉', '了'}
2812	翻译			来自星星的你
2812	{'翻译', '制作', '预告'}		{'来自星星的你'}
2813	金俊秀			金俊秀
2813	{'金俊秀', '13', '饭'}		{'金俊秀'}
2814	心			鹿晗
2814	{'城市', '的', '心'}		{'鹿晗'}
2815	我会			金希澈
2815	{'全世界', '我会', '背叛'}		{'结婚', '我们', '金希澈'}
2816	满分			柯震东
2816	{'满分', '存在', '毁灭'}		{'柯震东', '加油'}
2817	善良			张艺兴
2817	{'善良', '笑容', '人们'}		{'张艺兴'}
2818	周杰伦			冰桶挑战
2818	{'冰桶挑战', '点名', '周杰伦'}		{'冰桶挑战'}
2819	沙漠			沙漠
2819	{'沙漠', '的', '蛇'}		{'沙漠', '女尸'}
2820	终极			汉字英雄
2820	{'终极', '字', '的'}		{'汉字英雄'}
2821	粑			费曼
2821	{'feynman', '粑', '形象'}		{'feynman', '中', '费曼'}
2822	送机			鹿晗
2822	{'网', '送机', '金浦'}		{'鹿晗'}
2823	昆明			昆明
2823	{'昆明', '晚上', '受伤'}		{'昆明', '火车站', '砍'}
2824	爱情			新片
2824	{'执导', '最新', '爱情'}		{'新片', '前瞻'}
2825	英语			周笔畅
2825	{'这份', '面对', '英语'}		{'周笔畅', 'helloworld'}
2826	师尊			张智尧
2826	{'尊', '背影', '师尊'}		{'古剑奇谭', '张智尧'}
2827	这件			宋茜
2827	{'这件', '内', '小事'}		{'宋茜', '茧镇奇缘'}
2828	我爱你			鲁豫
2828	{'是因为', '样子', '我爱你'}		{'鲁豫', '的', '礼物'}
2829	故障			马航
2829	{'严重', '说明', '故障'}		{'飞机', '马航', '失联'}
2830	甜蜜蜜			孙俪
2830	{'两人', '甜蜜蜜', '花儿'}		{'生女', '孙俪'}
2831	属于			吴亦凡
2831	{'mr', '凡', '属于'}		{'吴亦凡'}
2832	澳洲			马航
2832	{'飞机', '发现', '澳洲'}		{'飞机', '马航', '失联'}
2833	小天使			贝儿
2833	{'吃', '小天使', '姐姐'}		{'我爱你', '贝儿'}
2834	你好			萌娃变
2834	{'你好', '湖南卫视', '第一集'}		{'萌娃变', '泥娃'}
2835	咬			王诗龄
2835	{'调皮', '咬', '小妞'}		{'王诗龄'}
2836	捐款			冰桶挑战
2836	{'捐款', '协会', '冰桶挑战'}		{'冰桶挑战'}
2837	听到			马航
2837	{'记者', '听到', '事件'}		{'飞机', '马航', '失联'}
2838	直播			我是歌手
2838	{'直播', '耶来', '我是歌手'}		{'我是歌手'}
2839	幂			冯绍峰
2839	{'难道', '感情', '幂'}		{'冯绍峰', '删微博'}
2840	压力			浅田
2840	{'地球', '日本', '压力'}		{'真央', '浅田'}
2841	东莞			东莞
2841	{'央视', '东莞', '傻'}		{'东莞', '挺住'}
2842	滚			张杰
2842	{'不该', '滚', '该不该'}		{'出', '滚', '张杰'}
2843	请问			中饭
2843	{'exo', '请问', '男团'}		{'中饭', '力挺', '金泰妍'}
2844	总裁			杉杉
2844	{'常常', '梦', '总裁'}		{'来', '杉杉', '了'}
2845	杀人			昆明
2845	{'动机', '杀人', '前'}		{'昆明', '火车站', '砍'}
2846	表情			田雨橙
2846	{'幸福', '表情', '拍'}		{'0415', '田雨橙', '生日快乐'}
2847	咯			刘诗诗
2847	{'六个', '六六', '咯'}		{'步步惊情', '刘诗诗'}
2848	搜寻			马航
2848	{'今日', '南', '搜寻'}		{'飞机', '马航', '失联'}
2849	奥斯卡			奥斯卡
2849	{'届', '86', '奥斯卡'}		{'奥斯卡'}
2850	不来			黄子韬
2850	{'不来', '杯', '咖啡'}		{'黄子韬'}
2851	分析			王乔
2851	{'正是', '这位', '分析'}		{'邓紫棋', '王乔', '给'}
2852	很棒			同桌的你
2852	{'友情', '看到', '很棒'}		{'同桌的你'}
2853	量			金希澈
2853	{'成功', '新闻', '量'}		{'结婚', '我们', '金希澈'}
2854	gem			我是歌手
2854	{'超', 'gem', '好听'}		{'我是歌手', '第二季'}
2855	知道			我
2855	{'电声', '的', '知道'}		{'不知', '我', '会'}
2856	娶			自贡
2856	{'西施', '娶', '四川'}		{'西施', '自贡', '甘蔗'}
2857	当局			马航
2857	{'护照', '乘客', '当局'}		{'马航', '失联', '班机'}
2858	高度			长沙
2858	{'帅', '出新', '高度'}		{'长沙', '小', '骄傲'}
2859	颁奖			林俊杰
2859	{'预祝', '盛典', '颁奖'}		{'林俊杰', '生日快乐'}
2860	心理			鬼魂
2860	{'探测器', '好奇', '心理'}		{'探测器', '鬼魂'}
2861	抽奖			鹿晗
2861	{'生日', '抽奖', '抽'}		{'鹿晗', '生日快乐', '0420'}
2862	中方			马航
2862	{'坠毁', '中方', '航班'}		{'飞机', '马航', '失事'}
2863	上瘾			exo
2863	{'上瘾', '一个月', 'overdosemv'}		{'exo'}
2864	恐怖主义			长沙
2864	{'错', '一篇', '恐怖主义'}		{'长沙', '伍家岭', '砍'}
2865	一边			同桌的你
2865	{'嫌弃', '一边', '一点点'}		{'同桌的你'}
2866	吐			美国
2866	{'吐', '不看', '话题'}		{'2', '美国', '队长'}
2867	星星			快乐大本营
2867	{'教授', '金秀贤', '星星'}		{'男神季', '快乐大本营'}
2868	140704			崔雪莉
2868	{'团体', '140704', '2p'}		{'崔雪莉'}
2869	五			李佳航
2869	{'二哥', '五', '尔康'}		{'李晟', '李佳航', '公开'}
2870	杨阳洋			帮
2870	{'杨阳洋', '100', '万'}		{'追', '杨阳洋', '帮'}
2871	二哥			王力宏
2871	{'二哥', '回来', '的'}		{'517', '王力宏', '生日快乐'}
2872	女神			宋智孝
2872	{'rm', '生日快乐', '女神'}		{'0815', '宋智孝', '生日快乐'}
2873	帅气			吴镇宇
2873	{'帅气', '太', '不敢'}		{'吴镇宇', '费曼'}
2874	无辜			祈福
2874	{'无辜', '变', '强大'}		{'昆明', '祈福'}
2875	父亲			水木
2875	{'网友', '父亲', '房产'}		{'坑爹', '水木', '女'}
2876	就要			22
2876	{'有人', '就要', '非议'}		{'22', '岁', '的'}
2877	抢			爸爸去哪儿
2877	{'起床', '抢', '女儿'}		{'爸爸去哪儿'}
2878	娱乐			小龙女
2878	{'娱乐', '美丽', '新浪'}		{'小龙女', '替身'}
2879	神			深泉
2879	{'存在', '神', '的'}		{'深泉', '学院'}
2880	工作人员			mh370
2880	{'工作人员', '等待', '男子'}		{'直播', '失联', 'mh370'}
2881	甜馨			爸爸
2881	{'甜馨', '完整版', '合集'}		{'回来', '了', '爸爸'}
2882	柯震东			819
2882	{'柯震东', 'kai', '柯'}		{'柯震东', '出道', '819'}
2883	询问			小年
2883	{'二十三', '腊月', '询问'}		{'小年', '到'}
2884	心中			吴亦凡
2884	{'男神', '不仅仅', '心中'}		{'是', '吴亦凡', '我'}
2885	杭州			杭州
2885	{'瞧', '杭州', '热门话题'}		{'限牌', '杭州'}
2886	提醒			全世界
2886	{'提醒', '友情', '还要'}		{'全世界', '的', '最好'}
2887	一脸			费曼
2887	{'帅', '鼻血', '一脸'}		{'feynman', '费曼'}
2888	造型			美拍
2888	{'团队', '店', '造型'}		{'美拍'}
2889	首都机场			吴亦凡
2889	{'djvu140815', '首都机场', '吴亦凡'}		{'吴亦凡'}
2890	放荡不羁			那些
2890	{'放荡不羁', '刚', '原谅'}		{'我长', '那些', '年'}
2891	晚安			爸爸去哪儿
2891	{'初恋', '舔', '晚安'}		{'爸爸去哪儿'}
2892	去			李敏镐
2892	{'的', '说好', '去'}		{'李敏镐'}
2893	鹿鹿			重返
2893	{'韩国', '鹿鹿', '拍电影'}		{'重返', '20', '岁'}
2894	道具			最强大脑
2894	{'高科技', '道具', '眼里'}		{'最强大脑'}
2895	第一张			朴有天
2895	{'记者会', '第一张', '黑色'}		{'朴有天'}
2896	陈伟霆			古剑奇谭
2896	{'女皇', '陈伟霆', '台'}		{'古剑奇谭'}
2897	sbs			全智贤
2897	{'来自星星的你', '动图', 'sbs'}		{'金秀贤', '全智贤'}
2898	来袭			快乐大本营
2898	{'哪位', '来袭', '心中'}		{'男神季', '快乐大本营'}
2899	小时候			90
2899	{'体质', '说不定', '小时候'}		{'后', '女', '90'}
2900	亮哥			0326
2900	{'朴海镇', '出席', '亮哥'}		{'生日快乐', '张亮', '0326'}
2901	yif			春晚
2901	{'yif', '的', '魔术'}		{'春晚'}
2902	熟悉			尖椒
2902	{'前线', '熟悉', '光'}		{'尖椒', '引爆', '伯贤'}
2903	总			冰桶挑战
2903	{'范佩西', '总', '冰桶挑战'}		{'冰桶挑战'}
2904	山东			csm50
2904	{'11', '山东', '07'}		{'卫视', '晚间', 'csm50'}
2905	张艺兴			张艺兴
2905	{'140611', '张艺兴', '看见'}		{'张艺兴'}
2906	台下			张戴维
2906	{'台下', '理解', '演'}		{'不', '你', '张戴维'}
2907	韩庚			韩庚变
2907	{'满意', '全球', '韩庚'}		{'韩庚变', '4', '全球'}
2908	一边			郭雪芙
2908	{'赞', '一边', '找'}		{'出', '滚', '郭雪芙'}
2909	信息			马航
2909	{'发言人', '信息', '乘客'}		{'马航', '失联', '航班'}
2910	前方			追风
2910	{'前方', '老板', '羡慕'}		{'追风', '鲸', '少年'}
2911	否认			马航
2911	{'否认', '越南', '路上'}		{'飞机', '马航', '失联'}
2912	吻			你们
2912	{'世界杯', '进球', '吻'}		{'你们', '被', '包围'}
2913	千颂			来自星星的你
2913	{'伊', '千颂', '床上'}		{'来自星星的你'}
2914	惹			花千骨
2914	{'一出', '惹', '情节'}		{'花千骨'}
2915	小伙			重返
2915	{'第一部', '鹿晗', '小伙'}		{'重返', '20', '岁'}
2916	健康			王
2916	{'的', '牺牲', '健康'}		{'就医', '王', '牧笛'}
2917	完			泰版
2917	{'再', '星星', '完'}		{'浪漫满屋', '泰版'}
2918	roommate			灿白
2918	{'播', '就要', 'roommate'}		{'灿白'}
2919	非			中饭
2919	{'非', '空间', '少时'}		{'中饭', '力挺', '金泰妍'}
2920	综艺			吴亦凡
2920	{'吴', '男神', '综艺'}		{'是', '吴亦凡', '我'}
2921	呼吁			蔬果
2921	{'多多', '食品安全', '呼吁'}		{'蔬果', '315'}
2922	学			张智尧
2922	{'不好', '学', '英语'}		{'古剑奇谭', '张智尧'}
2923	技术			金希澈
2923	{'电话', '技术', '加上'}		{'结婚', '我们', '金希澈'}
2924	欧尼			张力尹
2924	{'见', '欧尼', '张力尹'}		{'张力尹'}
2925	丫丫			全民
2925	{'找到啦', '丫丫', '快'}		{'全民', '佟丽娅', '疯找'}
2926	yif			刘谦
2926	{'yif', '还', '的'}		{'xyif', '刘谦'}
2927	眼前			你们
2927	{'一幕', '妈妈', '眼前'}		{'你们', '被', '包围'}
2928	接受			李若彤
2928	{'接受', '编辑', '个人'}		{'李若彤', '年', '19'}
2929	观看			我们
2929	{'原因', '错过', '观看'}		{'我们', '爱', '都'}
2930	老子			老子
2930	{'上班', '心声', '老子'}		{'明天', '不', '老子'}
2931	主要			吴奇隆
2931	{'深海', '猜', '主要'}		{'步步惊情', '吴奇隆'}
2932	吴世勋			吴世勋
2932	{'苏死', '冻土', '吴世勋'}		{'吴世勋'}
2933	力			奶茶妹妹
2933	{'直接', '域名', '力'}		{'恋', '奶茶妹妹', '刘强东'}
2934	导师			心疼
2934	{'父母', '导师', '成长'}		{'黄多多', '心疼'}
2935	完全			花儿与少年
2935	{'原来', '张翰', '完全'}		{'花儿与少年'}
2936	23			新闻
2936	{'23', '出席', '女王'}		{'新闻'}
2937	音乐			我是歌手
2937	{'新', '这位', '音乐'}		{'我是歌手', '乐视', 'in'}
2938	fm			李玹雨
2938	{'fm', '140315', '上海'}		{'李玹雨'}
2939	送上			春晚
2939	{'送上', '春晚', '自制'}		{'春晚'}
2940	宁财神			宁财神
2940	{'导演', '宁财神', '消息'}		{'被', '宁财神', '吸毒'}
2941	职业			张翰正
2941	{'专门', '真是', '职业'}		{'能量', '张翰正'}
2942	穿帮			刘谦
2942	{'穿帮', '居然', '嘤'}		{'xyif', '刘谦'}
2943	飞行			马航
2943	{'航班', '美媒称', '飞行'}		{'飞机', '马航', '失联'}
2944	老师			你
2944	{'老师', '呵呵', '的'}		{'我爸', '你', '知道'}
2945	俞灏明			俞灏明
2945	{'王', '俞灏明', '美拍'}		{'俞灏明', '美拍'}
2946	心里			宫锁
2946	{'不愿', '心里', '连城'}		{'宫锁', '连城'}
2947	心碎			一
2947	{'心碎', '大发', '灏'}		{'二分之一', '又', '一'}
2948	秀智			裴秀智
2948	{'11', '电影', '秀智'}		{'裴秀智'}
2949	艺术			武松
2949	{'表现', '山东', '艺术'}		{'武松', '杀嫂'}
2950	投票			全球中文
2950	{'排名', '投票', '歌曲'}		{'上榜', '全球中文', '音乐榜'}
2951	dnspod			dns
2951	{'妈妈', 'dnspod', '故障'}		{'dns', '故障'}
2952	x			第
2952	{'x', '努力', '看来'}		{'23', '届', '第'}
2953	不好			李钟硕
2953	{'二硕宇彬', '不好', '男神们'}		{'金宇彬', '在', '李钟硕'}
2954	迫不及待			刘诗诗
2954	{'迫不及待', '是不是', '女王'}		{'步步惊情', '刘诗诗'}
2955	注定			我是歌手
2955	{'焦点', '图为', '注定'}		{'我是歌手', '张杰'}
2956	愿			华晨宇
2956	{'的', '愿', '画'}		{'24', '华晨宇', '唯一'}
2957	高中			最炫
2957	{'高中', '弱', '爆'}		{'最炫', '风', '文言'}
2958	sean			新浪
2958	{'张亮', 'sean', '一身'}		{'时尚', '微', '新浪'}
2959	爆出			黄奕
2959	{'爆出', '明星', '频频'}		{'被', '曝', '黄奕'}
2960	晚安			吴亦凡
2960	{'吴亦凡', '妮妮', '晚安'}		{'吴亦凡'}
2961	动作			羽生
2961	{'神萌', '下来', '动作'}		{'结弦', '羽生'}
2962	太帅			2014chinajoy
2962	{'简直', '大人', '太帅'}		{'孔舒航', '2014chinajoy'}
2963	还好			牛鹿
2963	{'凡', '还好', '结束'}		{'牛鹿'}
2964	奋战			王俊凯
2964	{'奋战', '感', '38'}		{'王俊凯'}
2965	信息量			最美
2965	{'全程', '很大', '信息量'}		{'时尚', '剧', '最美'}
2966	当年			国民
2966	{'记得', '当年', '上海'}		{'岳母', '郭敬明', '国民'}
2967	这张			林允儿
2967	{'这张', '实图', '原图'}		{'林允儿'}
2968	刘海			中
2968	{'feynman', '人物', '刘海'}		{'费曼', '中', '了'}
2969	笑			全球
2969	{'笑', '地方', '的'}		{'帅哥', '全球', '大'}
2970	中国好舞蹈			中国好舞蹈
2970	{'理由', '中国好舞蹈', '俊'}		{'中国好舞蹈'}
2971	我家			中饭
2971	{'我家', '饭', '姐姐'}		{'中饭', '力挺', '金泰妍'}
2972	刚			奥莉
