行数	预测值			真实值
2645	是非			贝儿
2645	{'别管', '是非', '感觉'}		{'贝儿', 'feynman'}
2646	头条			这个
2646	{'头条', '汪峰', '随随便便'}		{'被', '鱼塘', '这个'}
2647	conceptcoup			沃尔沃
2647	{'欣赏', '近距离', 'conceptcoup'}		{'车展', '北京', '沃尔沃'}
2648	俊秀			金俊秀
2648	{'声音', '最', '俊秀'}		{'金俊秀', '春季', '2014'}
2649	每次			袁姗姗
2649	{'每次', '不好', '心情'}		{'出', '袁姗姗', '滚'}
2650	剧组			少年
2650	{'南京', '启动', '剧组'}		{'神探', '狄仁杰', '少年'}
2651	140113			tao
2651	{'运动会', '140113', '偶像'}		{'tao'}
2652	微信			林宥嘉
2652	{'很', '微信', '看到'}		{'我们', '林宥嘉', '守护'}
2653	剧照			一见
2653	{'85', '剧照', '日见'}		{'一见', '钟情', '不'}
2654	陈			我
2654	{'男星', '陈', '也许'}		{'陈伟霆', '我', '知道'}
2655	李宇春			我
2655	{'专辑', '全新', '李宇春'}		{'不知', '我', '会'}
2656	电脑			xp
2656	{'xp', '忽悠', '电脑'}		{'xp', '停止', '服务'}
2657	失踪			祈福
2657	{'不想', '失踪', '不见'}		{'祈福', '马航'}
2658	时间煮雨			美拍
2658	{'时间煮雨', '看看', 'mv'}		{'美拍'}
2659	中国			马航
2659	{'中国', '两架', '今早'}		{'飞机', '失事', '马航'}
2660	头像			刘诗诗
2660	{'允贤', '头像', '4p'}		{'女医明', '妃', '刘诗诗'}
2661	变成			朴海镇
2661	{'时尚杂志', '白马王子', '变成'}		{'朴海镇'}
2662	边伯贤			边伯贤
2662	{'活动', '应援', '边伯贤'}		{'边伯贤'}
2663	救			中
2663	{'救', '中毒', '太深'}		{'中', '费曼', '了'}
2664	一杯			音频
2664	{'一杯', '桃花', '这山'}		{'怪物', '音频'}
2665	下图			尼坤
2665	{'依次', '下图', '食物'}		{'尼坤', '快乐大本营'}
2666	wearefamily			与
2666	{'支持', 'wearefamily', '相信'}		{'张翰', '与', '并肩'}
2667	尼康			315
2667	{'尼康', '相机', '上万元'}		{'315', '晚会'}
2668	英菲尼迪			英菲尼迪
2668	{'英菲尼迪', '上', '今天'}		{'英菲尼迪', '车展', '北京'}
2669	逼			马航
2669	{'无奈', '小马', '逼'}		{'失联', '飞机', '马航'}
2670	实在			我
2670	{'这组', '实在', '调'}		{'不知', '我', '会'}
2671	宣布			汤唯
2671	{'结婚', '宣布', '汤唯'}		{'婚讯', '公布', '汤唯'}
2672	灰机			美拍
2672	{'看看', '灰机', 'mv'}		{'美拍'}
2673	执导			黄金时代
2673	{'编剧', '汤唯', '执导'}		{'黄金时代'}
2674	23			来自星星的你
2674	{'23', '颂伊', '来自星星的你'}		{'来自星星的你'}
2675	韩国			韩国
2675	{'韩国', '报道', '客轮'}		{'韩国', '沉没', '客轮'}
2676	joe			国民
2676	{'这段', '发现', 'joe'}		{'好', '国民', '哥哥'}
2677	片尾曲			爱情公寓
2677	{'快来', 'irememberthe', '片尾曲'}		{'4', '爱情公寓'}
2678	c罗			c罗
2678	{'c罗', '基友', '佩佩'}		{'c罗', '不哭'}
2679	位			身份证
2679	{'代码', '所在', '位'}		{'神秘', '身份证', '的'}
2680	周杰伦			最强大脑
2680	{'现场', '展示', '周杰伦'}		{'最强大脑'}
2681	唯有			再见
2681	{'唯有', '反思', '努力'}		{'西班牙', '再见'}
2682	真正			我是歌手
2682	{'快乐', '真正', '不是'}		{'我是歌手', '超级', '电视'}
2683	头条			音频
2683	{'头条', '老妖', '帮'}		{'怪物', '音频'}
2684	公园			来自星星的你
2684	{'4p', '公园', '花絮'}		{'来自星星的你'}
2685	队友			加油
2685	{'前', '不想', '队友'}		{'吴亦凡', '加油'}
2686	流行			老子
2686	{'现在', '练', '流行'}		{'老子', '明天', '不'}
2687	医院			产妇
2687	{'产妇', '湘潭', '医院'}		{'产妇', '丧命', '医护'}
2688	作家			白举纲
2688	{'作家', '说', '解解'}		{'成都', '白举纲', '签动'}
2689	gameofthrones			权力
2689	{'海报', '第四季', 'gameofthrones'}		{'的', '游戏', '权力'}
2690	明天			腊八节
2690	{'明天', '才', '腊八节'}		{'腊八节'}
2691	心中			最帅
2691	{'心中', '古装', '每个'}		{'男神', '古装', '最帅'}
2692	首尔			林允儿
2692	{'场', '首尔', '20140815smt'}		{'林允儿'}
2693	若曦			步步惊情
2693	{'前世', '若曦', '刘诗诗'}		{'步步惊情'}
2694	躲			天佑
2694	{'爸爸', '躲', '温暖'}		{'天佑', '昆明'}
2695	370			马航
2695	{'马航', '370', '航班'}		{'失联', '飞机', '马航'}
2696	ttv			爱上
2696	{'ttv', '128', '台视'}		{'爱上', '我', '两个'}
2697	朴有天			朴有天
2697	{'140622', '朴有天', '仁川'}		{'朴有天'}
2698	执导			我
2698	{'导演', '曾', '执导'}		{'的', '早', '我'}
2699	宇宙			鹿晗
2699	{'宇宙', '最喜欢', '最最'}		{'鹿晗'}
2700	28			邓超
2700	{'35', '28', '邓超'}		{'邓超'}
2701	只羊			爸爸去哪儿
2701	{'3', '只羊', '爸爸去哪儿'}		{'2', '爸爸去哪儿'}
2702	从来			贝儿
2702	{'从来', '站', '直接'}		{'贝儿', 'feynman'}
2703	我是歌手			我是歌手
2703	{'我是歌手', '第六场', '2'}		{'我是歌手', '张杰'}
2704	这套			吴世勋
2704	{'帽子', '这套', '衬衫'}		{'吴世勋'}
2705	难忘			袁弘
2705	{'难忘', '一天', '终于'}		{'袁弘'}
2706	好孩子			lay
2706	{'好孩子', '认真', '真的'}		{'lay'}
2707	满满的			杨幂
2707	{'人心', '愿得', '满满的'}		{'杨幂', '刘恺威', '结婚'}
2708	写			吴亦凡
2708	{'写', '月', '作家'}		{'夏有', '乔木', '吴亦凡'}
2709	我家			亚洲
2709	{'没有', '第十', '我家'}		{'最丑', '亚洲', '明星'}
2710	刚刚			马航
2710	{'老师', '刚刚', '印度'}		{'失联', '航班', '马航'}
2711	鹿			重返
2711	{'拍戏', '鹿', '演员'}		{'重返', '20', '岁'}
2712	贝儿			美拍
2712	{'贝儿', '后援会', '收'}		{'美拍'}
2713	就业			90
2713	{'就业', '目前', '问题'}		{'女', '后', '90'}
2714	想象			祈福
2714	{'想象', '回家', '不能'}		{'祈福', '马航'}
2715	女王			我
2715	{'女王', '用图', '驾到'}		{'是', '女王', '我'}
2716	热门			林心如
2716	{'成', '微薄', '热门'}		{'生日快乐', '林心如', '0127'}
2717	带上			金曲
2717	{'转发', '带上', '15'}		{'林俊杰', '歌王', '金曲'}
2718	好多			杨幂
2718	{'搜', '点赞', '好多'}		{'杨幂', '刘恺威', '大婚'}
2719	这部			后会无期
2719	{'这部', '讲', '觉得'}		{'后会无期'}
2720	算			前任
2720	{'看过', '电影', '算'}		{'前任', '功略'}
2721	吐			yif
2721	{'吐', '槽', '不吐槽'}		{'yif', '加油'}
2722	青春			南京
2722	{'梦想', '今晚', '青春'}		{'南京', '青奥会'}
2723	我家			李敏镐
2723	{'欧巴', '黑', '我家'}		{'李敏镐', '上', '春晚'}
2724	提问			变形
2724	{'廖洪毅', '提问', '变形'}		{'计', '变形'}
2725	刚			梁静茹
2725	{'事件', '刚', '马航'}		{'梁静茹', '躺', '枪'}
2726	重庆			变形
2726	{'重庆', '男', '最潮'}		{'计', '变形'}
2727	不想			大
2727	{'k', '弃剧', '不想'}		{'k', '大', '订婚'}
2728	近日			微
2728	{'俄罗斯', '一对', '近日'}		{'镜头', '微'}
2729	叔叔			祈福
2729	{'认识', '叔叔', '华为'}		{'祈福', 'mh370'}
2730	吴尊			爸爸
2730	{'吴尊', '提问', '决定'}		{'回来', '爸爸', '了'}
2731	新华社			马航
2731	{'今日', '南', '新华社'}		{'失联', '飞机', '马航'}
2732	看惯			吴镇宇
2732	{'tbb', '看惯', '瞬间'}		{'费曼', '吴镇宇'}
2733	后会无期			后会无期
2733	{'外滩', '后会无期', '全世界'}		{'后会无期'}
2734	哥哥			吴亦凡
2734	{'戴', '哥哥', '北京机场'}		{'吴亦凡'}
2735	一年			郑嘉颖
2735	{'一年', '撒花', '815'}		{'郑嘉颖', '生日快乐', '815'}
2736	有个			最炫
2736	{'有个', '告诉', '女孩子'}		{'最炫', '文言', '风'}
2737	私生			张碧晨
2737	{'饭', '私生', '可能'}		{'撒谎', '张碧晨'}
2738	来自星星的你			来自星星的你
2738	{'12', '播出', '来自星星的你'}		{'来自星星的你'}
2739	鹿晗			鹿晗
2739	{'420', '日', '鹿晗'}		{'生日快乐', '0420', '鹿晗'}
2740	持			祈福
2740	{'逝者', '持', '慈悲'}		{'祈福', '昆明'}
2741	200			李易峰
2741	{'抽', '粉', '200'}		{'李易峰'}
2742	师尊			张智尧
2742	{'师尊', '热门', '赶紧'}		{'古剑奇谭', '张智尧'}
2743	夕阳			赵丽颖
2743	{'上演', '夕阳', '散落'}		{'赵丽颖'}
2744	激动人心			少年
2744	{'激动人心', '好消息', '大家'}		{'中国', '少年', '强'}
2745	没想到			冰桶挑战
2745	{'不少', '没想到', '幕后'}		{'冰桶挑战'}
2746	一半			一见
2746	{'湖南台', '今天', '一半'}		{'一见', '钟情', '不'}
2747	医院			百年
2747	{'斗琳进', '姜洙', '医院'}		{'的', '百年', '新娘'}
2748	主题曲			一起
2748	{'收藏', '主题曲', '视频'}		{'来看', '青奥会', '一起'}
2749	灿烈			吴世勋
2749	{'比个', '灿烈', '开启'}		{'吴世勋'}
2750	239			马航
2750	{'370', '239', '马航'}		{'失联', '飞机', '马航'}
2751	真相			贝儿
2751	{'feynman', '最后', '真相'}		{'贝儿', 'feynman'}
2752	mike			泰版
2752	{'mike', '越看', '泰版'}		{'浪漫满屋', '泰版'}
2753	甜心			爸爸
2753	{'甜心', '睡姿', '呆萌'}		{'回来', '爸爸', '了'}
2754	庆祝			贝儿
2754	{'毁图', '庆祝', '四张'}		{'贝儿', 'feynman'}
2755	第一季			光荣
2755	{'中国好声音', '冠军', '第一季'}		{'绽放', '光荣', '2014'}
2756	打开			马伊琍
2756	{'打开', '微博全', '挺住'}		{'坚强', '请', '马伊琍'}
2757	叫兽			来自星星的你
2757	{'允', '叫兽', '千'}		{'来自星星的你', '16', '集'}
2758	这期			快乐大本营
2758	{'感动', '这期', '大本营'}		{'快乐大本营'}
2759	形容			吴亦凡
2759	{'小哥', '形容', '知道'}		{'吴亦凡'}
2760	球			c罗
2760	{'踢', '球', '整场'}		{'c罗', '不哭'}
2761	总理			马航
2761	{'总理', '宣布', '纳吉布'}		{'飞机', '失事', '马航'}
2762	遇到			东莞
2762	{'遇到', '乞讨', '这种'}		{'东莞', '丐帮'}
2763	短发			唐嫣
2763	{'总', '短发', '糖'}		{'唐嫣'}
2764	送给			你
2764	{'宝贝', '唯一', '送给'}		{'你', '是', '我'}
2765	感受			黄子韬
2765	{'不到', '感受', '身同'}		{'黄子韬'}
2766	首尔			都
2766	{'歌谣', '首尔', '140123'}		{'都', '秀', '暻'}
2767	太棒了			李娜
2767	{'对方', '娜姐', '太棒了'}		{'夺冠', '澳网', '李娜'}
2768	原谅			男神
2768	{'一笑倾城', '原谅', '一生'}		{'笑', '男神', '终于'}
2769	唱歌			音频
2769	{'好听', '唱歌', '声音'}		{'怪物', '音频'}
2770	撸			刘谦
2770	{'撸', '长条', '终于'}		{'xyif', '刘谦'}
2771	黄子韬			黄子韬
2771	{'小', '黄子韬', '海浪'}		{'黄子韬'}
2772	rain			rain
2772	{'夺冠', '天王', 'rain'}		{'rain'}
2773	听说			电视剧
2773	{'听说', '拍成', '花千骨'}		{'花千骨', '电视剧'}
2774	距离			不
2774	{'星期天', '距离', '青春'}		{'的', '一样', '不'}
2775	中国电信			马航
2775	{'证实', '周三', '中国电信'}		{'失联', '飞机', '马航'}
2776	真			奇怪
2776	{'一股', '真', '开头'}		{'的', '她', '奇怪'}
2777	台湾			柯震东
2777	{'柯震东', '台湾', '演员'}		{'柯震东', '吸毒', '房祖名'}
2778	冰桶挑战			冰桶挑战
2778	{'冰桶挑战', '看看', '加拿大'}		{'冰桶挑战'}
2779	十年			张
2779	{'十年', '稚气未脱', '时间'}		{'战', '张', '杰出'}
2780	银行			sulli
2780	{'140704kbs', '彩排', '银行'}		{'sulli', '崔雪莉'}
2781	费曼			国民
2781	{'吸引', '费曼', '最初'}		{'公公', '国民', '吴镇宇'}
2782	年轻			费曼
2782	{'拥有', '年轻', '十足'}		{'妈妈', '费曼'}
2783	严重			武松
2783	{'国外', '觉得', '严重'}		{'杀嫂', '武松'}
2784	听说			黄奕
2784	{'女属', '听说', '十羊九不全'}		{'离婚', '提出', '黄奕'}
2785	届			莱昂纳多
2785	{'66', '86', '届'}		{'奥斯卡', '莱昂纳多'}
2786	年			不朽
2786	{'地方', '年', '遥远'}		{'名曲', '之', '不朽'}
2787	最近			周杰伦
2787	{'登上', '周杰伦', '最近'}		{'周杰伦'}
2788	小孩			白举纲
2788	{'小孩', '颜值', '心情'}		{'成都', '白举纲', '签动'}
2789	澳大利亚			马航
2789	{'澳大利亚', '雷达', '海事局'}		{'失联', '飞机', '马航'}
2790	鹿哥			重返
2790	{'重返', '鹿哥', '加油'}		{'重返', '20', '岁'}
2791	道歉			金泰妍
2791	{'没有', '道歉', '做错'}		{'金泰妍'}
2792	扛			步步惊情
2792	{'橙', '扛', '陈翔'}		{'步步惊情'}
2793	王乔			王乔
2793	{'王乔', '应该', '心态'}		{'王乔', '给', '邓紫棋'}
2794	上午			马航
2794	{'马来西亚', '11', '上午'}		{'失联', '飞机', '马航'}
2795	其实			萧振
2795	{'其实', '这种', '发布'}		{'跳楼', '萧振', '高中学生'}
2796	东莞			东莞
2796	{'东莞', '可知', '扫黄'}		{'东莞', '挺住'}
2797	妻子			妻子
2797	{'秘密', '妻子', '首播'}		{'的', '秘密', '妻子'}
2798	t			权力
2798	{'t', '恤', '看'}		{'的', '游戏', '权力'}
2799	傻乎乎			张艺兴
2799	{'东海', '艺兴', '傻乎乎'}		{'张艺兴'}
2800	发言人			马航
2800	{'发言人', '11', '伊朗外交部'}		{'失联', '飞机', '马航'}
2801	丽都			马
2801	{'正在', '酒店', '丽都'}		{'失联', '马', '航班'}
2802	齐			秀智
2802	{'齐', '可爱', '刘海'}		{'秀智'}
2803	黑匣子			搜寻
2803	{'记录器', '黑匣子', '航空'}		{'370', '马航', '搜寻'}
2804	不是			为
2804	{'没有', '智者', '不是'}		{'正名', '何韵诗', '为'}
2805	换			吴亦凡
2805	{'换', 'logo', '半年'}		{'吴亦凡'}
2806	当时			十八岁
2806	{'当时', '记得', '追'}		{'十八岁', '天空', '的'}
2807	岁			鹿晗
2807	{'日日夜夜', '20', '岁'}		{'重返', '20', '鹿晗'}
2808	刚刚			冰桶挑战
2808	{'小盆友', '刚刚', '王力宏'}		{'冰桶挑战'}
2809	挺			百年
2809	{'哭', '看到', '挺'}		{'的', '百年', '新娘'}
2810	睡			顾准
2810	{'不了', '睡', '官博君'}		{'在', 'neil', '顾准'}
2811	歌曲			杉杉
2811	{'歌曲', '33', '高姗'}		{'杉杉', '来', '了'}
2812	预告			来自星星的你
2812	{'预告', '第十六集', '翻译'}		{'来自星星的你'}
2813	2014xiathebestballadspringtourconcertinjapan			金俊秀
2813	{'金俊秀', '2014xiathebestballadspringtourconcertinjapan', '高清'}		{'金俊秀'}
2814	心			鹿晗
2814	{'人', '爱', '心'}		{'鹿晗'}
2815	全世界			金希澈
2815	{'背叛', '我会', '全世界'}		{'我们', '结婚', '金希澈'}
2816	满分			柯震东
2816	{'满分', '人', '存在'}		{'柯震东', '加油'}
2817	善良			张艺兴
2817	{'善良', '笑容', '人们'}		{'张艺兴'}
2818	周杰伦			冰桶挑战
2818	{'冰桶挑战', '周杰伦', '点名'}		{'冰桶挑战'}
2819	沙漠			沙漠
2819	{'沙漠', '中', '动物'}		{'沙漠', '女尸'}
2820	终极			汉字英雄
2820	{'终极', '字', '真的'}		{'汉字英雄'}
2821	呆萌			费曼
2821	{'feynman', '形象', '呆萌'}		{'feynman', '费曼', '中'}
2822	120129			鹿晗
2822	{'120129', '金浦', '送机'}		{'鹿晗'}
2823	3			昆明
2823	{'3', '1', '晚上'}		{'砍', '火车站', '昆明'}
2824	执导			新片
2824	{'最新', '吴宇森', '执导'}		{'前瞻', '新片'}
2825	无限			周笔畅
2825	{'循环', '无限', '面对'}		{'周笔畅', 'helloworld'}
2826	师尊			张智尧
2826	{'背影', '师尊', '尊'}		{'古剑奇谭', '张智尧'}
2827	小飞侠			宋茜
2827	{'这件', '小事', '小飞侠'}		{'宋茜', '茧镇奇缘'}
2828	我爱你			鲁豫
2828	{'样子', '是因为', '我爱你'}		{'的', '礼物', '鲁豫'}
2829	说明			马航
2829	{'说明', '飞机', '没有'}		{'失联', '飞机', '马航'}
2830	邓超			孙俪
2830	{'两人', '孙俪', '邓超'}		{'生女', '孙俪'}
2831	属于			吴亦凡
2831	{'属于', 'mr', '凡'}		{'吴亦凡'}
2832	澳洲			马航
2832	{'飞机', '马航', '澳洲'}		{'失联', '飞机', '马航'}
2833	儿			贝儿
2833	{'吃', '姐姐', '儿'}		{'贝儿', '我爱你'}
2834	你好			萌娃变
2834	{'第一集', '第二季', '你好'}		{'萌娃变', '泥娃'}
2835	小妞			王诗龄
2835	{'12', '调皮', '小妞'}		{'王诗龄'}
2836	选择			冰桶挑战
2836	{'冰桶挑战', '选择', '挑战'}		{'冰桶挑战'}
2837	听到			马航
2837	{'事件', '听到', '关注'}		{'失联', '飞机', '马航'}
2838	耶来			我是歌手
2838	{'直播', '回家', '耶来'}		{'我是歌手'}
2839	难道			冯绍峰
2839	{'难道', '冯叔', '幂'}		{'冯绍峰', '删微博'}
2840	压力			浅田
2840	{'人', '日本', '压力'}		{'真央', '浅田'}
2841	东莞			东莞
2841	{'东莞', '傻', '央视'}		{'东莞', '挺住'}
2842	滚			张杰
2842	{'张杰', '该不该', '滚'}		{'张杰', '出', '滚'}
2843	请问			中饭
2843	{'exo', '请问', '男团'}		{'金泰妍', '力挺', '中饭'}
2844	总裁			杉杉
2844	{'梦', '总裁', '常常'}		{'杉杉', '来', '了'}
2845	不知			昆明
2845	{'不知', '前', '动机'}		{'砍', '火车站', '昆明'}
2846	森碟			田雨橙
2846	{'森碟', '拍', '幸福'}		{'生日快乐', '0415', '田雨橙'}
2847	咯			刘诗诗
2847	{'咯', '六六', '六个'}		{'步步惊情', '刘诗诗'}
2848	新华社			马航
2848	{'今日', '南', '新华社'}		{'失联', '飞机', '马航'}
2849	届			奥斯卡
2849	{'奥斯卡', '86', '届'}		{'奥斯卡'}
2850	不来			黄子韬
2850	{'客人', '不来', '杯'}		{'黄子韬'}
2851	这位			王乔
2851	{'正是', '分析', '这位'}		{'王乔', '给', '邓紫棋'}
2852	友情			同桌的你
2852	{'很棒', '友情', '看到'}		{'同桌的你'}
2853	21			金希澈
2853	{'21', '量', '成功'}		{'我们', '结婚', '金希澈'}
2854	第二季			我是歌手
2854	{'gem', '第二季', '超'}		{'我是歌手', '第二季'}
2855	这是			我
2855	{'这是', '一张', '电声'}		{'不知', '我', '会'}
2856	我大			自贡
2856	{'四川', '西施', '我大'}		{'甘蔗', '西施', '自贡'}
2857	当局			马航
2857	{'当局', '官员', '马来西亚'}		{'失联', '马航', '班机'}
2858	高度			长沙
2858	{'高度', '帅', '出新'}		{'小', '骄傲', '长沙'}
2859	颁奖			林俊杰
2859	{'颁奖', '预祝', '盛典'}		{'生日快乐', '林俊杰'}
2860	好奇			鬼魂
2860	{'心理', '战胜', '好奇'}		{'鬼魂', '探测器'}
2861	抽奖			鹿晗
2861	{'已经', '抽奖', '生日'}		{'生日快乐', '0420', '鹿晗'}
2862	宣布			马航
2862	{'宣布', '马航', '坠毁'}		{'飞机', '失事', '马航'}
2863	上瘾			exo
2863	{'上瘾', 'overdosemv', '被选为'}		{'exo'}
2864	恐怖主义			长沙
2864	{'错', '少数', '恐怖主义'}		{'伍家岭', '砍', '长沙'}
2865	都			同桌的你
2865	{'都', '水怪', '阿池'}		{'同桌的你'}
2866	终于			美国
2866	{'话题', '吐', '终于'}		{'队长', '2', '美国'}
2867	星星			快乐大本营
2867	{'星星', '来自', '教授'}		{'快乐大本营', '男神季'}
2868	140704			崔雪莉
2868	{'团体', '140704', '2p'}		{'崔雪莉'}
2869	尔康			李佳航
2869	{'尔康', '小燕子', '五'}		{'公开', '李佳航', '李晟'}
2870	杨阳洋			帮
2870	{'100', '杨阳洋', '万'}		{'追', '杨阳洋', '帮'}
2871	二哥			王力宏
2871	{'二哥', '回来', '王力宏'}		{'生日快乐', '517', '王力宏'}
2872	女神			宋智孝
2872	{'生日快乐', '最', '女神'}		{'宋智孝', '生日快乐', '0815'}
2873	帅气			吴镇宇
2873	{'帅气', '不敢', '太'}		{'费曼', '吴镇宇'}
2874	无辜			祈福
2874	{'变', '无辜', '站'}		{'祈福', '昆明'}
2875	父亲			水木
2875	{'发帖', '感叹', '父亲'}		{'坑爹', '女', '水木'}
2876	人生			22
2876	{'有人', '就要', '人生'}		{'的', '岁', '22'}
2877	一大早			爸爸去哪儿
2877	{'起床', '一大早', '抢'}		{'爸爸去哪儿'}
2878	清纯			小龙女
2878	{'清纯', '美丽', '妹纸'}		{'小龙女', '替身'}
2879	神			深泉
2879	{'神', '存在', '不复'}		{'深泉', '学院'}
2880	等待			mh370
2880	{'一天', '后', '等待'}		{'直播', 'mh370', '失联'}
2881	完整版			爸爸
2881	{'完整版', '第九期', '甜馨'}		{'回来', '爸爸', '了'}
2882	柯震东			819
2882	{'柯震东', 'gd', '本命'}		{'柯震东', '出道', '819'}
2883	农历			小年
2883	{'农历', '腊月', '二十三'}		{'小年', '到'}
2884	心中			吴亦凡
2884	{'李云迪', '心中', '老娘'}		{'是', '我', '吴亦凡'}
2885	瞧			杭州
2885	{'瞧', '限牌', '杭州'}		{'限牌', '杭州'}
2886	还要			全世界
2886	{'还要', '提醒', '友情'}		{'的', '最好', '全世界'}
2887	帅			费曼
2887	{'帅', '一脸', 'feyman'}		{'feynman', '费曼'}
2888	木北			美拍
2888	{'木北', '看看', 'mv'}		{'美拍'}
2889	首都机场			吴亦凡
2889	{'首都机场', 'djvu140815', '吴亦凡'}		{'吴亦凡'}
2890	原谅			那些
2890	{'原谅', '放荡不羁', '淫'}		{'年', '我长', '那些'}
2891	舔			爸爸去哪儿
2891	{'晚安', '舔', '初恋'}		{'爸爸去哪儿'}
2892	早安			李敏镐
2892	{'早安', '说好', '昨天'}		{'李敏镐'}
2893	拍电影			重返
2893	{'传到', '拍电影', '鹿晗'}		{'重返', '20', '岁'}
2894	高科技			最强大脑
2894	{'高科技', '眼里', '道具'}		{'最强大脑'}
2895	第一张			朴有天
2895	{'记者会', '第一张', '找'}		{'朴有天'}
2896	陈伟霆			古剑奇谭
2896	{'女皇', '陈伟霆', '音悦台'}		{'古剑奇谭'}
2897	sbs			全智贤
2897	{'动图', 'sbs', '来自星星的你'}		{'金秀贤', '全智贤'}
2898	来袭			快乐大本营
2898	{'来袭', '热浪', '心中'}		{'快乐大本营', '男神季'}
2899	小时候			90
2899	{'小时候', '看见', '体质'}		{'女', '后', '90'}
2900	亮哥			0326
2900	{'出席', '报道', '亮哥'}		{'0326', '张亮', '生日快乐'}
2901	yif			春晚
2901	{'大家', 'yif', '魔术师'}		{'春晚'}
2902	前线			尖椒
2902	{'前线', '图片', '熟悉'}		{'伯贤', '引爆', '尖椒'}
2903	范佩西			冰桶挑战
2903	{'冰桶挑战', '范佩西', '视频'}		{'冰桶挑战'}
2904	07			csm50
2904	{'07', '11', '2014'}		{'晚间', '卫视', 'csm50'}
2905	张艺兴			张艺兴
2905	{'看见', '张艺兴', '140611'}		{'张艺兴'}
2906	偶尔			张戴维
2906	{'理解', '装完', '偶尔'}		{'你', '张戴维', '不'}
2907	花			韩庚变
2907	{'花', '整理', '点'}		{'全球', '4', '韩庚变'}
2908	呵呵			郭雪芙
2908	{'呵呵', '黑点', '赞'}		{'郭雪芙', '出', '滚'}
2909	媒体报道			马航
2909	{'公布', '乘客', '媒体报道'}		{'失联', '航班', '马航'}
2910	羡慕			追风
2910	{'老板', '前方', '羡慕'}		{'鲸', '少年', '追风'}
2911	越南			马航
2911	{'越南', '发现', '否认'}		{'失联', '飞机', '马航'}
2912	吻			你们
2912	{'进球', '世界杯', '吻'}		{'你们', '被', '包围'}
2913	集			来自星星的你
2913	{'12', '集', '星星'}		{'来自星星的你'}
2914	惹			花千骨
2914	{'情节', '一出', '惹'}		{'花千骨'}
2915	小伙			重返
2915	{'小伙', '鹿晗', '北京'}		{'重返', '20', '岁'}
2916	健康			王
2916	{'仁爱', '健康', '医者'}		{'牧笛', '就医', '王'}
2917	星星			泰版
2917	{'完', '星星', '想'}		{'浪漫满屋', '泰版'}
2918	就要			灿白
2918	{'就要', 'roommate', '播'}		{'灿白'}
2919	空间			中饭
2919	{'里', '非', '空间'}		{'金泰妍', '力挺', '中饭'}
2920	综艺			吴亦凡
2920	{'吴亦凡', '之后', '综艺'}		{'是', '我', '吴亦凡'}
2921	呼吁			蔬果
2921	{'多多', '食品安全', '呼吁'}		{'315', '蔬果'}
2922	英语			张智尧
2922	{'英语', '不好', '学'}		{'古剑奇谭', '张智尧'}
2923	技术			金希澈
2923	{'加上', '这糊脸', '技术'}		{'我们', '结婚', '金希澈'}
2924	张力尹			张力尹
2924	{'欧尼', '张力尹', '见'}		{'张力尹'}
2925	丫丫			全民
2925	{'找到啦', '丫丫', '快'}		{'疯找', '佟丽娅', '全民'}
2926	yif			刘谦
2926	{'白皙', 'yif', '隐忍'}		{'xyif', '刘谦'}
2927	眼睁睁			你们
2927	{'看着', '妈妈', '眼睁睁'}		{'你们', '被', '包围'}
2928	个人			李若彤
2928	{'个人', '1', '看'}		{'年', '李若彤', '19'}
2929	昨晚			我们
2929	{'播出', '节目', '昨晚'}		{'我们', '爱', '都'}
2930	老子			老子
2930	{'说唱', '老子', '上班'}		{'老子', '明天', '不'}
2931	主要			吴奇隆
2931	{'继续', '主要', '深海'}		{'吴奇隆', '步步惊情'}
2932	吴世勋			吴世勋
2932	{'苏死', '吴世勋', '冻土'}		{'吴世勋'}
2933	力			奶茶妹妹
2933	{'域名', '力', '直接'}		{'奶茶妹妹', '恋', '刘强东'}
2934	父母			心疼
2934	{'人生', '父母', '导师'}		{'黄多多', '心疼'}
2935	完全			花儿与少年
2935	{'没有', '看', '完全'}		{'花儿与少年'}
2936	23			新闻
2936	{'女王', '23', '6'}		{'新闻'}
2937	韦唯			我是歌手
2937	{'新', '这位', '韦唯'}		{'我是歌手', '乐视', 'in'}
2938	fm			李玹雨
2938	{'fm', '140315', '上海'}		{'李玹雨'}
2939	看着			春晚
2939	{'看着', '春晚', '送上'}		{'春晚'}
2940	京华			宁财神
2940	{'消息', '京华', '时报'}		{'被', '宁财神', '吸毒'}
2941	职业			张翰正
2941	{'职业', '真是', '还'}		{'张翰正', '能量'}
2942	嘤			刘谦
2942	{'嘤', '穿帮', '居然'}		{'xyif', '刘谦'}
2943	飞行			马航
2943	{'飞行', '美媒称', '航班'}		{'失联', '飞机', '马航'}
2944	呵呵			你
2944	{'呵呵', '万恶', '中国'}		{'你', '知道', '我爸'}
2945	俞灏明			俞灏明
2945	{'俞灏明', '看看', 'mv'}		{'俞灏明', '美拍'}
2946	不愿			宫锁
2946	{'走开', '不愿', '心里'}		{'连城', '宫锁'}
2947	灏			一
2947	{'灏', '心碎', '表情'}		{'二分之一', '又', '一'}
2948	电影			裴秀智
2948	{'看', '11', '电影'}		{'裴秀智'}
2949	艺术			武松
2949	{'艺术', '沈阳', '表现'}		{'杀嫂', '武松'}
2950	投票			全球中文
2950	{'投票', '各大', '综合'}		{'音乐榜', '全球中文', '上榜'}
2951	dnspod			dns
